Advertiser URL,Advertiser Category,Program ID,Program Name,Contract Status,Tracking Link,Allows Deep Linking,Payout
https://store.hohem.com/,Sports Apparel & Accessories,47201,Hohem Creator Program,Active,https://hohemholdinghongkonglimited.sjv.io/c/7401119/3744268/47201,true,"Online Sale: 9%
Gift: USD0.00
Creator Post: USD0.00"
https://www.homestyler.com,"Home, Pet & Garden",22993,Homestyler,Active,https://homestyler.sjv.io/c/7401119/1917730/22993,true,"Online Sale: 20%-30%
Sign Up: 0%"
https://www.geekbuying.com,Sports Apparel & Accessories,13004,GeekBuying,Active,https://geekbuying.pxf.io/c/7401119/988751/13004,true,Online Sale: 2%-8%
https://solacechic.com,Women's Apparel,46802,Omfort,Active,https://omfort.sjv.io/c/7401119/3731076/46802,true,Online Sale: 10%
https://merachfit.com/,Sports & Exercise Equipment,42158,Merachfit,Active,https://hongkongmerachtechnologycolimited.pxf.io/c/7401119/3279852/42158,true,Online Sale: 8%-10%
https://www.cosyisland.co,Shoes,53052,Cosy Island Footwear,Active,https://hongkongnewbellatradingcolimited.sjv.io/c/7401119/3901958/53052,true,Online Sale: 5%
https://zapaka.com,Women's Apparel,48002,ZAPAKA,Active,https://hongkongpfettnetworktechnologycolimited.sjv.io/c/7401119/3768089/48002,true,"Online Sale-SA: 8%-10%
Online Sale-UK: 8%-10%
Online Sale-DE: 8%-10%
Online Sale: 8%-10%"
https://monportlaser.com/,B2B,53421,Monportlaser,Active,https://hongkongworldexpotradingcolimited.sjv.io/c/7401119/3912461/53421,true,"Online Sale-AU: 5%
Online Sale-DE: 5%
Online Sale-UK: 5%
Online Sale: 5%"
http://www.rosewe.com,Women's Apparel,17059,Modlily,Active,https://modlily.sjv.io/c/7401119/1436026/17059,true,Online Sale: 5%
https://www.ashimaryhair.com,Women's Apparel,48095,HONGKONG OSSILEE TRADING LIMITED,Active,https://hongkongossileetradinglimited.sjv.io/c/7401119/3771858/48095,true,Online Sale: 8%
https://www.ashimaryhair.com,Women's Apparel,48215,Kisslove Hair,Active,https://kisslovehaircom.pxf.io/c/7401119/3776183/48215,true,Online Sale: 8%
https://www.ashimaryhair.com,Women's Apparel,49652,HONGKONG OSSILEE TRADING LIMITED - Creator,Active,https://hongkongossileetradinglimited.sjv.io/c/7401119/3816472/49652,true,"Online Sale: 10%
Gift: USD0.00
Creator Post: USD0.00"
https://sihoooffice.com,Supplies & Furniture,25863,Sihoo EU Store,Active,https://sihoode.sjv.io/c/7401119/2067978/25863,true,Online Sale: 2%-8%
http://us.fossibot.com/,Outdoors & Recreation,32481,de.fossibot,Active,https://defossibot.sjv.io/c/7401119/2818950/32481,true,Online Sale: 8%
http://www.hotelandesplaza.co/,Transportation,35269,Hotel Andes Plaza,Active,https://hotelandesplaza.sjv.io/c/7401119/2962718/35269,true,Online Bookings: 4%
http://www.lasislas.com.co/,Accommodations,27833,Hotel Las Islas,Active,https://hotellasislas.pxf.io/c/7401119/2171048/27833,true,Online Booking: 4%
http://hotelsantafeloreto.com/,Accommodations,26822,"Hotel Santa Fe Loreto ( US, MX, PE, CA)",Active,https://hotelsantafeloreto.pxf.io/c/7401119/2115184/26822,true,Online Booking: 4%
http://www.hotelvillavaradero.com/en/,Accommodations,30110,Hotel Villa Varadero,Active,https://hotelvillavaradero.pxf.io/c/7401119/2441283/30110,false,Online booking: 4%
https://hototools.com,Home Improvement,18215,HOTO,Active,https://hototools.sjv.io/c/7401119/1565352/18215,true,Online Sale: 10%
https://hototools.com,Home Improvement,46944,HOTO - Creator,Active,https://hototools.sjv.io/c/7401119/3736559/46944,true,"Online Sale: 10%
Gift: $0.00
Creator Post: $0.00"
https://hozodesign.com,Consumer Electronics,32651,"HOZO DESIGN CO., Limited",Active,https://hozodesigncolimited.pxf.io/c/7401119/2829079/32651,true,Online Sale: 10%
https://www.lightingwill.com,B2B,27006,LightingWill,Active,https://lightingwill.sjv.io/c/7401119/2126013/27006,true,OnlineSale - TEST: 10%
https://ice.gi,Apps,47094,IceVPN,Active,https://iceprivacyltd.pxf.io/c/7401119/3741732/47094,true,"Subscription: 20%
Account Creation: USD0.00"
http://www.ikier.com,Accessories & Peripherals,55245,IKIER,Active,https://ikier.sjv.io/c/7401119/3962536/55245,true,"Online Sale - MX: 5%-7%
Online Sale - EU: 5%-7%
Online Sale: 5%-7%"
https://imagine.art,Images,43678,ImagineArt,Active,https://imagineartinc.pxf.io/c/7401119/3322109/43678,true,"Online Sale: 15%
Recurring Subscription: 0%"
https://dumblescore.com,Sports & Outdoor,52158,DumbleScore,Active,https://inscribegmbh.pxf.io/c/7401119/3881444/52158,true,"Subscription: 40%
Registration: EUR0.00"
http://www.insotelhotelgroup.com/en,Accommodations,23811,Insotel Hotel Group(GLOBAL),Active,https://insotelhotelgroup.pxf.io/c/7401119/1954976/23811,true,Online Booking: 4%
https://instantfunding.com/,,29840,Instant Funding,Active,https://instantfunding.sjv.io/c/7401119/2386495/29840,true,Sale: 8%
https://mulerun.com/chat,Apps,44028,MuleRun,Active,https://mulerun.pxf.io/c/7401119/3331494/44028,true,"Subscribe: 50%
Purchase: 0%
Sign-up: USD0.00"
https://mulerun.com/chat,Apps,48395,Mulerun - Creator,Active,https://mulerun.pxf.io/c/7401119/3782019/48395,true,"Subscribe: 50%
Purchase: 0%
Creator Post: USD0.00
Sign-up: USD0.00"
https://readdy.ai/,Apps,45423,INTERACTIVE LINK PTE. LTD.,Active,https://interactivelinkpteltd.sjv.io/c/7401119/3405242/45423,true,"Online Sales: 20%-40%
Sign-up: USD0.00"
https://internationalopenacademy.com,"Home, Pet & Garden",12764,International Open Academy,Active,https://ioa.pxf.io/c/7401119/955476/12764,true,Sale (Tag): 20%
http://www.invideo.io,Images,12258,InVideo,Active,https://invideo.sjv.io/c/7401119/883681/12258,true,"InVideo AI - Paid Subscription: 25%-50%
Paid Subscription: 25%-50%
Recurring Subscription: 50%
Invideo AI - Android: 25%
Invideo AI - iOS: 25%
Invideo AI - Android: 0%
Invideo AI - Android: 0%
Invideo AI - Android: 0%
Invideo AI - iOS: 0%
Invideo AI - iOS: 0%
Invideo AI - iOS: 0%
inVideo AI - Sign-up: USD0.00
Sign-up: USD0.00"
http://iproyal.com,Apps,15731,IPRoyal,Active,https://iproyal.sjv.io/c/7401119/1281667/15731,true,"Payout Request: 10%
Order Sum : 10%
Proxy Registration: US$0.00
Pawns Registration: US$0.00"
http://www.iroamly.com,Internet Service Provider,24340,iRoamly Travel eSIM,Active,https://iroamly.pxf.io/c/7401119/1983437/24340,true,Online Sale: 15%
http://www.ironsoftware.com,Apps,18285,Iron Software Affiliate Program,Active,https://iron-sofftware-affiliate-program.sjv.io/c/7401119/1574314/18285?trafsrc=Impact%20%28Affiliate%29,true,Online Sale: 3%
https://italist.com,Women's Apparel,53066,Italist Inc.,Active,https://italistinc.pxf.io/c/7401119/3902149/53066,true,Online Sale: 10%
https://italist.com,Women's Apparel,53088,Hewi ,Active,https://hewi.pxf.io/c/7401119/3902631/53088,true,Online Sale: 4%-6%
https://italist.com,Women's Apparel,53353,Italist Inc. - Creator,Active,https://italistinc.pxf.io/c/7401119/3910660/53353,true,"Online Sale: 15%
Gift: $0.00
Creator Post: $0.00"
https://www.italki.com,,51770,Italki DACH,Active,https://italkidach.sjv.io/c/7401119/3870094/51770,true,Online Sale API: USD18.00
http://www.itchotels.com/in/en,Transportation,47033,ITC Hotels,Active,https://itchotels.pxf.io/c/7401119/3739377/47033,true,Online Booking: 6%
http://www.jaresortshotels.com/,Accommodations,26202,JA Resorts & Hotels(GLOBAL),Active,https://jaresortshotels.pxf.io/c/7401119/2085622/26202,true,Online Booking: 6%
http://www.jackery.com,Computers,20686,Jackery NL,Active,https://itjackery.pxf.io/c/7401119/1762660/20686,true,Online Sale: 8%
http://jalbum.net,Website Hosting,17916,jAlbum Affiliate Program,Active,https://jalbum-affiliate-program.sjv.io/c/7401119/1531950/17916,true,Online Sale: 20%
https://www.jetpacglobal.com/us/,Winter,21879,Jetpac Global,Active,https://affiliate.jetpacglobal.com/c/7401119/1833340/21879,true,Online Sale: 10%
http://www.jetpark.co.nz,Accommodations,24690,JetPark Hotel(GLOBAL),Active,https://jetparkhotels.pxf.io/c/7401119/2003927/24690,true,Online Booking: 6%
https://fitory.com/,Women's Apparel,43898,Fitory Footwear ,Active,https://jinyuinternationaltradingcolimited.sjv.io/c/7401119/3327806/43898,true,Online Sale: 10%
https://www.bosgame.com/,Computers,44974,BOSGAME.COM,Active,https://jingetechnologyhongkonglimited.sjv.io/c/7401119/3384201/44974,true,Online Sale: 5%
https://www.wooeyeshop.com,Cosmetics & Skin Care,41189,WOOEYE COLOR CONTACT LENSES,Active,https://jingjiangzhizaoeyewearindustryshenzhencoltd.sjv.io/c/7401119/3248180/41189,true,Online Sale: 15%
https://www.joom.com,Women's Apparel,41671,Joom,Active,https://joom.pxf.io/c/7401119/3261998/41671,true,Online Sale: 2%-25%
https://www.teachersgram.com/,Women's Apparel,21143,teachersgram.com,Active,https://teachersgram.pxf.io/c/7401119/1787069/21143,true,Online Sale: 15%
https://www.benpay.com,Loans & Financial Services,41918,BenPay,Active,https://jxjlinc.sjv.io/c/7401119/3273295/41918,true,"Trade: 4%-6%
Deposit: 0%"
https://www.kamatera.com,Website Hosting,36439,Kamatera,Active,https://kamatera.sjv.io/c/7401119/3017924/36439,true,"Active Server 60 Days: $75.00
Trial: $0.00
Sign Up: $0.00"
https://www.kingbullbike.com/,Sports Apparel & Accessories,38928,Kingbull Electric Bikes,Active,https://kingbulltechnologycolimited.pxf.io/c/7401119/3120144/38928,true,Online Sale: 8%
https://www.kingcampoutdoors.com/,Outdoors & Recreation,51925,KingCamp Outdoors,Active,https://kingcampoutdoorproductscompanyhklimited.sjv.io/c/7401119/3875470/51925,true,Online Sale: 10%
http://www.kingstonhotelsgroup.com,,55000,"Kingston Hotel Group, Thailand",Active,https://kingstonhotelgroupthailand.sjv.io/c/7401119/3959735/55000,true,Online booking: 5%
https://kkday.com,Transportation,11745,KKday Australia,Active,https://kkday.sjv.io/c/7401119/840050/11745,true,Online Sale: 2%-5%
https://kospet.com,Sports Apparel & Accessories,27123,KOSPET Smartwatch,Active,https://kospetsmartwatch.sjv.io/c/7401119/2134208/27123,true,OnlineSale - kospet: 6%
https://l-nutra.com,Diet & Nutrition,28240,L-NUTRA ITALIA S.r.l.,Active,https://lnutraitaliasrl.sjv.io/c/7401119/2194634/28240,true,"Online Sale - UAE: 20%
Online Sale Prolon Fasten: 20%
Online Sale EU: 20%
Online Sale ES: 20%
Online Sale RO: 20%
Online Sale FR: 20%
Online Sale IT: 20%"
http://www.laperle.com/en,Transportation,48094,La Perle,Active,https://laperle.sjv.io/c/7401119/3771830/48094,true,Online Booking: 5%
http://lebua.com/,Accommodations,54308,Lebua Hotels & Resorts,Active,https://lebuahotelsresorts.sjv.io/c/7401119/3940145/54308,true,Online Booking: 5%
https://www.torraslife.com,Sports Apparel & Accessories,33675,TORRAS-COOLiFY,Active,https://coolifytorraslifecom.sjv.io/c/7401119/2884480/33675,true,Online Sale: 12%
http://www.lenovo.com/in/en,Computers,9634,Lenovo India,Active,https://lenovo-in.zlvv.net/c/7401119/584269/9634,true,Online Sale: 4%-8%
http://www.eechic.com,Men's Apparel,17020,Printrendy,Active,https://printrendy.pxf.io/c/7401119/1432688/17020,true,Online Sale: 1%
http://www.lisbonheritagehotels.com,Accommodations,26114,Lisbon Heritage ( PT/ USA/ ES),Active,https://lisbonheritage.pxf.io/c/7401119/2081438/26114,true,Online Booking: 5%
www.htvront.com/,Art & Craft Supplies,56322,HTVRONT EU,Active,https://htvronteu.pxf.io/c/7401119/3989932/56322,true,Online Sale: 6%
https://www.longer3d.com,,52965,longer.eu,Active,https://longereu.sjv.io/c/7401119/3900160/52965,true,Online Sale: 5%
http://www.lopesan.com,Accommodations,13538,Lopesan ( GLOBAL ),Active,https://lopesan.sjv.io/c/7401119/1041292/13538,true,Online Booking: 3%
https://www.getnomad.app,Apps,34279,Nomad eSIM,Active,https://lotusflareinc.pxf.io/c/7401119/2915870/34279,true,"Android: 3%-7.5%
iOS: 3%-7.5%
Online Sale: 3%-7.5%"
https://www.luderejewelry.com,Jewelry & Watches,27846,LÚDERE,Active,https://ldere.sjv.io/c/7401119/2171506/27846,true,Online Sale: 15%
https://www.macrosoft.store,Software,33612,MACROSOFT STORE S.R.L.,Active,https://macrosoftstoresrl.pxf.io/c/7401119/2881519/33612,true,Sale: 18%
http://www.magichotelgroup.com/en,Accommodations,23995,Magic Hotel Group(GLOBAL),Active,https://magiccostablanca.pxf.io/c/7401119/1963984/23995,true,Online Booking: 4%
http://shopmakari.com/,Cosmetics & Skin Care,20749,Makari De Suisse,Active,https://makaridesuisse.sjv.io/c/7401119/1765850/20749,true,Online Sale : 1%
http://www.malaysiaairlines.com,Transportation,20075,Malaysia Airlines,Active,https://malaysiaairlines.sjv.io/c/7401119/1728493/20075,true,Online Booking: 0.5%-2%
http://www.malaysiaairlines.com,Transportation,49591,Firefly,Active,https://firefly.pxf.io/c/7401119/3814778/49591,true,Online Booking: 1%-2%
https://flowith.io,Website Hosting,53169,Flowith,Active,https://flowith.sjv.io/c/7401119/3904786/53169,true,"Online Sales: 20%
Sign Up: USD0.00"
https://www.margovil.com,Women's Apparel,44973,Margovil,Active,https://margovil.pxf.io/c/7401119/3384076/44973,true,Online Sale: 15%
http://www.marketxls.com,Apps,9372,TechNitya.com,Active,https://technitya.sjv.io/c/7401119/565398/9372,true,TechNitya Sale Event: 20%
http://www.martinic.com,Software,4482,Martinic Audio,Active,https://martinic.evyy.net/c/7401119/281363/4482,true,Sale: 30%
https://www.mbito.app/,Parts & Accessories,42806,Mbito - Mercedes OBD2 Diagnostic Tool,Active,https://mbito.sjv.io/c/7401119/3290738/42806,true,Online Sale: 10%
http://www.megaworldhotels.com/,Transportation,27191,Megaworld Hotels & Resorts,Active,https://megaworldhotelsresorts.sjv.io/c/7401119/2137190/27191,true,Online Booking: 5%
https://menavpn1.com,Software,37004,MenaVpn,Active,https://goto.menavpn1.com/c/7401119/3043619/37004,true,"Subscription: 50%
Recurring subscription: 35%"
https://us.anthbot.com,Patio & Garden,35272,ANTHBOT,Active,https://anthbot-international.pxf.io/c/7401119/2963040/35272,true,"Online Sales - FR: 10%
Online Sales - eu: 10%
Online Sales - uk: 10%
Online Sales - de: 10%
Online Sale: 10%"
https://vollyc.com/,Transportation,47550,VOLLYC,Active,https://merzogrouplimited.sjv.io/c/7401119/3755180/47550,true,Online Sale: 10%
https://vollyc.com/,Outdoors & Recreation,47696,FLEXTAIL,Active,https://flextail.pxf.io/c/7401119/3759267/47696,true,Online Sale: 10%
https://meshnology.com/,Computers,45783,Meshnology,Active,https://go.pxf.io/c/7401119/3418173/45783,true,Online Sale: 13%
https://mfimedical.com,First Aid & pharmacy,26283,MFI Medical,Active,https://mfimedical.sjv.io/c/7401119/2089249/26283,true,Online Sale: 1%
http://www.nh-hotels.com,Accommodations,15508,Minor Hotels(formerly NH Hoteles)( GLOBAL ),Active,https://nhhotelgroup.sjv.io/c/7401119/1260690/15508,true,Online Booking: 5%-6%
https://maya.net,Apps,49401,Maya Mobile - Affiliate Program,Active,https://mayamobile.pxf.io/c/7401119/3808432/49401,true,Online Sale: 15%-20%
http://www.monrealehotels.com/,Accommodations,46423,Monreale Hotels(Brazil),Active,https://monrealehotels.pxf.io/c/7401119/3719128/46423,true,Online Booking: 4%
https://muc-off.com/,Sports Apparel & Accessories,14325,Muc-Off,Active,https://mucoff.sjv.io/c/7401119/1131496/14325,true,"Online Sale: 7%-10%
Recurring Subscription: 10%"
http://mushroomsupplies.com,Diet & Nutrition,18134,MushroomSupplies.com,Active,https://mushroom-supplies.sjv.io/c/7401119/1554002/18134,true,Online Sale: 5%-8%
https://mynextbike.co.uk,Sports & Exercise Equipment,45081,MyNextBike,Active,https://mynextbikeltd.pxf.io/c/7401119/3390549/45081,true,Online Sale: 5%
https://hailuoai.video,Collectibles & Hobbies,51611,Hailuo AI,Active,https://hailuoai.pxf.io/c/7401119/3866417/51611,true,"HailuoAI App for Android: 10%
HailuoAI App for iOS: 10%
Subscribe: 10%
Sign Up: USD0.00"
https://navimow.com/,Home & Garden,47785,Navimow US,Active,https://navimowinc.pxf.io/c/7401119/3761659/47785,true,Online Sale: 4%
http://neakasa.com,Pet Supplies,20973,neakasa.com,Expired,https://neakasacom.sjv.io/c/7401119/1776914/20973,true,Online Sale: 10%
https://www.networksolutions.com,Website Hosting,555,Network Solutions Affiliate Program,Active,https://network-solutions.7eer.net/c/7401119/10998/555,false,Purchase: $3.00-$100.00
https://nexo.com,Loans & Financial Services,12544,Nexo,Active,https://nexo.sjv.io/c/7401119/918878/12544,true,"Card bonus: USD20.00
Zero Interest Credit: 100%
Futures: 20%
Interest: 10%
Borrow: 1%
Exchange: 0.2%
Deposit: 0%
Nexo - iOS: 0%
Nexo - iOS: 0%
Nexo - Android: 0%
Nexo - Android: 0%
Sign Up: 0%"
https://nexters.com,Computers,24469,Nexters Affiliate Program,Active,https://nextersgloballtd.sjv.io/c/7401119/1990070/24469,true,Sign Up: USD0.10-USD8.00
http://www.niccolohotels.com/en/home,Accommodations,25132,Niccolo Hotels(GLOBAL),Active,https://niccolohotels.pxf.io/c/7401119/2023328/25132,true,Online Booking: 5%
https://niphean.com,Spa & Personal Grooming,37610,GOO GOO HAIR AMAZON,Active,https://ggamazon.sjv.io/c/7401119/3070612/37610,true,Online Sale: 15%
http://www.nnhotels.com/en,Accommodations,24148,NN Hotels(GLOBAL),Active,https://nnhotels.sjv.io/c/7401119/1972998/24148,true,Online Booking: 7%
https://nobis.com,Women's Apparel,44724,Nobis,Active,https://nobisinc.pxf.io/c/7401119/3373557/44724,true,"Online Sale (EU): 5%
Online Sale (US): 5%
Online Sale (CA): 5%"
http://nordvpn.com,Computers,7452,NordVPN,Active,https://nordvpn.sjv.io/c/7401119/417838/7452,true,"New Customer Online Sale: 40%
NordProtect (US only): 30%
NordPass: 30%"
http://www.onemilebike.com/en-us,Sports & Exercise Equipment,21135,Onemile,Active,https://onemilebike.sjv.io/c/7401119/1787045/21135,true,Online Sale: 10%
http://novakidschool.com,Learning,16082,Novakid Global EN,Active,https://novakid-global-en.pxf.io/c/7401119/1333218/16082,true,"Subscription: $90.00
Trial Success: $0.00
Trial Booking: $0.00
Sign Up: $0.00"
https://nym.com,Software,28113,NymVPN,Active,https://nymtechnologies.pxf.io/c/7401119/2187137/28113,true,Subscription: USD5.00-USD25.00
http://en.nyxhotels.com/,Accommodations,36539,Hotel NYX Cancun Mexico (GLOBAL TRAFFIC),Active,https://nyxcancunglobal.pxf.io/c/7401119/3022097/36539,true,Online Booking: 4%
www.obdeleven.com,Apps,21171,OBDeleven,Active,https://goto.obdeleven.com/c/7401119/1789127/21171,true,Online Sales: 10%
http://www.oberoihotels.com,Accommodations,48005,Oberoi Hotels and Resorts,Active,https://oberoihotelsandresorts.sjv.io/c/7401119/3768202/48005,true,Online Booking: 3%-5%
https://oceanhotels.com,Vacations,52398,OCEAN HOTELS,Active,https://oceanhotels.pxf.io/c/7401119/3885573/52398,true,Online Sale: 6%
http://oceana.com.gt/en/,Accommodations,29083,Oceana Resort And Conventions (GLOBAL),Active,https://oceanabeachresort.pxf.io/c/7401119/2239878/29083,true,Online Booking: 4%
https://ohuhu.com,Sports & Exercise Equipment,45779,Sportneer,Active,https://sportneer.sjv.io/c/7401119/3418013/45779,true,Online Sale: 10%
https://ohuhu.com,Consumer Electronics,45780,Tribit,Active,https://tribit.pxf.io/c/7401119/3418015/45780,true,Online Sale: 8%
https://ohuhu.com,Consumer Electronics,45781,iClever,Active,https://iclever.pxf.io/c/7401119/3418017/45781,true,Online Sale: 10%
http://www.omnisend.com,Apps,21260,Omnisend Affiliate Partner Program,Active,https://your.omnisend.com/c/7401119/1793390/21260,true,"Paid Subscription: 20%
Free Trial: USD0.00"
https://vidmage.ai,Software,45449,Vidmage,Active,https://vidmage.pxf.io/c/7401119/3406179/45449,true,"Online Sales: 30%
Sign-up: USD0.00"
https://www.oneplus.com,Consumer Electronics,14044,OnePlus FR,Active,https://oneplusfr.sjv.io/c/7401119/1103247/14044,true,Online Sale API - FR: 0%
https://shop.oobyte.net,Shopping,41310,ooByte,Active,https://oobyte.pxf.io/c/7401119/3253528/41310,true,"Online Lead: EUR4.00
ooByte - Android: EUR0.00
ooByte - Android: EUR0.00
ooByte - iOS: EUR0.00
ooByte - iOS: EUR0.00"
https://shop.oobyte.net,Apps,53712,Oobyte Program 2 - Performance,Active,https://oobyteprogram2performance.pxf.io/c/7401119/3921070/53712,true,"Withdraw 1: EUR5.00
Task completed 1: EUR1.00
Signup email: EUR0.00"
http://www.oojo.com,Transportation,26575,Oojo,Active,https://oojo.pxf.io/c/7401119/2103268/26575,true,Online Booking: USD9.00
https://orbitmobile.com,Internet Service Provider,32966,Orbit Mobile,Active,https://orbitmobile.sjv.io/c/7401119/2846112/32966,true,"Orbit Mobile iOS: 20%
Orbit Mobile Android: 20%
Purchase: 20%"
https://www.original-group.com/,Accommodations,13731,Original Resorts ( USA & LATAM ),Active,https://originalresorts.pxf.io/c/7401119/1071608/13731,true,Online Booking: 4%-6%
http://www.ourpanama.com/,Accommodations,37304,Our Panama,Active,https://ourpanama.pxf.io/c/7401119/3055957/37304,true,Online Booking: 4%
https://outin.com,Kitchen & Dining,49942,OutIn Inc.,Active,https://outininc.pxf.io/c/7401119/3825566/49942,true,"Online sale-FR: 20%
Online sale-ES: 20%
Online sale-IT: 20%
Online sale-DE: 20%
Online Sale: 20%"
https://www.pacdora.com,"Themes, Code, Graphics, Video & more",26804,Pacdora,Active,https://pacdora.sjv.io/c/7401119/2114187/26804,true,Online Sale: 30%
http://parallels.com,Apps,20120,WinZip,Active,https://winzip.sjv.io/c/7401119/1731378/20120,true,Online Sale: 10%
http://parallels.com,Apps,21243,Video editing program,Active,https://videoeditingprogram.pxf.io/c/7401119/1793092/21243,true,Online Sale: 10%
http://parallels.com,Apps,21244,Productivity program,Active,https://productivityprogram.sjv.io/c/7401119/1793095/21244,true,Online Sale: 10%
https://www.parentica.app,Learning,45854,Parentica AB,Active,https://parenticaab.pxf.io/c/7401119/3423511/45854,true,Online Sale: 25%
http://www.parkhotelgroup.com,Accommodations,23994,Park Hotel Group(GLOBAL),Active,https://parkhotelgroup.sjv.io/c/7401119/1963980/23994,true,Online Booking: 5%
http://patinahotels.com/maldives-fari-islands,Accommodations,23809,Patina Maldives(GLOBAL),Active,https://patinamaldivesglobal.sjv.io/c/7401119/1954854/23809,false,Online Booking: 5%
https://www.patpat.com?adlk_id=2044169,Women's Apparel,12362,PatPat,Active,https://patpat.sjv.io/c/7401119/895636/12362,true,"Android - Patpat AF: 5%
iOS - Patpat AF: 5%
Online Sale: 5%"
https://www.kraken.com,Loans & Financial Services,47948,Breakout,Active,https://breakout.pxf.io/c/7401119/3766117/47948,true,"Evaluation Purchase: $100.00
Sign Up: $0.00"
https://yce.perfectcorp.com/,Images,40471,YouCam Online Editor,Active,https://perfectmobilecorp.pxf.io/c/7401119/3217018/40471,true,"First Subscription: 25%
Purchase Credits: 25%"
http://www.pezgato.com/,Accommodations,31191,Pez Gato Cruise Adventures ( GLOBAL),Active,https://pezgato.pxf.io/c/7401119/2696649/31191,true,Online booking: 4%
https://pickrelay.com/,Movie & TV,53482,Relay,Active,https://pickrelay.pxf.io/c/7401119/3914964/53482,true,"Subscription Purchase: $5.00
Recurring Subscription: $0.00
Account Sign-Up: $0.00"
https://simovo.com,Shopping,44766,SIMOVO,Active,https://planettelecomltd.pxf.io/c/7401119/3377243/44766,true,Online Sale: 10%
https://plantifique.com,Spa & Personal Grooming,54380,Plantifique,Active,https://plantifique.sjv.io/c/7401119/3942091/54380,true,Online Sale: 15%
https://plungechill.com/?srsltid=AfmBOopLXGF7uAhjA6UNzGsKr56ina8v75bG6-gSK2dHIALqcfUHKeBv,Sports & Exercise Equipment,56066,Plunge Chill,Active,https://plungechill.pxf.io/c/7401119/3983406/56066,true,Online Sale: 10%-20%
https://www.plusmetrica.com,Creative Digital Assets,48595,PlusMetrica,Active,https://plusmetricafzco.sjv.io/c/7401119/3788680/48595,true,"Re-Subscription: 20%
Subscription: 20%
Sign Up: USD0.00"
https://www.pointsyeah.com,Loans & Financial Services,28900,PointsYeah.com,Expired,https://pointsyeahinc.sjv.io/c/7401119/2229924/28900,true,Membership Purchase: 30%
https://store.pongbotsports.com,Sports Apparel & Accessories,51732,PONGBOT Sports Affiliate Program,Active,https://pongbotlimited.sjv.io/c/7401119/3869205/51732,true,Online Sale: 5%
http://www.popilush.com/,Women's Apparel,16873,Popilush,Active,https://popilush.pxf.io/c/7401119/1417895/16873,true,Online Sale: 3%
https://postermywall.com/,Apps,27476,PosterMyWall,Active,https://postermywall.sjv.io/c/7401119/2154910/27476,true,Subscription: 20%
https://preply.com/,Apps,24422,Preply Learners,Active,https://preply.sjv.io/c/7401119/1987575/24422,true,"Subscription: $50.00
New Trials: 70%"
https://www.printerpix.de,Gifts & Stationery,35652,PrinterPix DE,Active,https://printerpixukltd.pxf.io/c/7401119/2981264/35652,true,Online Sale: 10%
https://promeed.com,Bed & Bath,46700,Promeed,Active,https://promeed.sjv.io/c/7401119/3727801/46700,true,Online Sale: 12%
http://propmoney.com,Art & Photography,14559,Prop Money Inc.,Expired,https://propmoneyinc.pxf.io/c/7401119/1151627/14559,true,Online Sale: 3%
https://proxy-cheap.com,Website Hosting,47563,Proxy-cheap,Active,https://lietparkasuab.pxf.io/c/7401119/3755772/47563,true,"Sale Re-subscription: 25%
Sale subscription: 25%
Lead signing: USD0.00"
https://jdsports.id,Women's Apparel,29551,JD Sports Indonesia,Active,https://jdsportsindonesia.pxf.io/c/7401119/2317816/29551,true,"iOS: 4%
Android: 4%
Online Sale: 4%"
https://www.pubrio.com,B2B,39879,Pubrio,Active,https://pubrio.pxf.io/c/7401119/3194404/39879,true,"Top Up: 25%
Subscribe: 25%
Sign Up: USD0.50"
http://www.questhotelsandresorts.com/,Transportation,32098,Quest Hotels & Resorts,Active,https://questhotelsresorts.pxf.io/c/7401119/2795353/32098,true,Online Booking: 5%
http://www.rainforestexpeditions.com,Transportation,32646,Rainforest Expeditions (USA & LATAM) ,Active,https://rainforestexpeditions.sjv.io/c/7401119/2828803/32646,false,Online Booking: 4%
http://experiences.travel.rakuten.com/,Transportation,22812,Rakuten Travel Experiences ( GLOBAL ),Active,https://rakutentravelexperiences.sjv.io/c/7401119/1905086/22812,true,Online Booking: 3%
https://readdle.com/,Apps,11051,PDF Expert,Active,https://readdle.8kpa2n.net/c/7401119/763057/11051,true,Online Sale: 25%-40%
https://mowrator.com,,26834,Reemo Innovation Limited,Active,https://mowrator.pxf.io/c/7401119/2116019/26834,true,Online Sale: 6%
https://mowrator.com,Patio & Garden,28771,Mowrator AU,Active,https://mowratorau.sjv.io/c/7401119/2223524/28771,true,Online Sale: 6%
http://www.booking.regalhotel.com,Accommodations,25869,Regal Hotels(GLOBAL),Active,https://regalhotels.sjv.io/c/7401119/2068112/25869,true,Online Booking: 4%
https://saflyfun.com,Patio & Garden,53504,Yousky,Active,https://relieftech.sjv.io/c/7401119/3915795/53504?trafsrc=impact&trafcat=affilate,true,Online Sale: 8%
https://saflyfun.com,Sports & Exercise Equipment,53694,Saflyfun,Active,https://saflyfuncom.pxf.io/c/7401119/3920383/53694,false,Online Sale: 8%
https://saflyfun.com,Spa & Personal Grooming,53695,tisscare,Active,https://tisscarecom.pxf.io/c/7401119/3920385/53695,true,Online Sale: 8%
http://www.renderforest.com,Apps,14885,Renderforest,Active,https://renderforest.pxf.io/c/7401119/1184570/14885,true,"Online Sale: 20%-40%
Sign Up: USD0.00"
